d5b259a84008c1dd213bcbf24bc7e19e,5.00,モーターの威力がありますね,"前々から気になっていた商品でいい加減欲しくてやっと購入しました！毛玉クリーナーに三千円近くのお金を出すのは少し躊躇しましたが、買って正解でした♪小さな毛玉も大きな毛玉も取れてモーターのパワーが違うなと実感しました！これから活躍が多い季節なので頑張ってもらいます^ ^"
d5b259a84008c1dd213bcbf24bc7e19e,4.00,,音はそれなりにありますが、こんなもんかと…綺麗に毛玉なくなります！気持ちが良いです！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,スカートが生まれ変わりました,フォローしているインスタグラマーさんがおすすめしていたので、すぐにポチッと。うわさ通りに衣類が生まれ変わりました。毛玉クリーナーをする前の洋服をそれまで着ていたのかと思うと恥ずかしくなるくらい（笑）以前に電池式のものは使ったことがありますが、当然電池のパワーがなくなってくれば、毛玉取のパワーもなくなりセーターの糸がカッター部分に引っかかったという経験も。その点、交流式はパワーにムラがないので安心して使用できます。電源コードの長さも充分あるので使用に関しては不便なしと感じています。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,持ちやすいです。,持ち手が手に馴染む感じで持ちやすいです。他社製品で小さいのは持っていて手が疲れたので購入しました。音は思ったより多少大きく感じましたが毛玉を取るパワーはあって使いやすいです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,この毛玉とりはスゴイ子どもの制服のセーターが新品みたいに蘇りました。ありがとうございます
d5b259a84008c1dd213bcbf24bc7e19e,4.00,購入して良かった,ずっと気になってて初めて購入しました。音はまぁまぁうるさいので昼間に使用、音のわりには思ったより…。でも今まで電池式のしか使用した事がなかったので時間縮小を感じます。使い方がまだ下手なのもあって薄い物は二枚ほど穴を開けてしまいました。中～大きい毛玉、セーターにはもってこいです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,満足です,お気に入りなのに、毛玉ができてなかなか出番がなかったニットたち。すごくキレイになりました！！もっと早く買えば良かった！たるまないようにして毛玉取り機を使えば破けたりしなさそうですね。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,毛玉、よくとれました。配送早かったです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,良いです,"今まで100均の毛玉とりを使ってましたが、全然違います。どんどん毛玉がとれるのが面白くて 子供もやりたがるくらいです。買って良かったと思います。"
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,購入してすぐに届きました！毛玉だらけだったパーカーとブランケット、靴下に使用してみましたが、とても綺麗になり大満足です。今の所使っていて穴があくような事はありません。これからの季節大活躍してくれそうです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,毛玉取り機,とても良く毛玉とれて見栄えが良くなり嬉しいです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,初めて電動の毛玉クリーナーを買った。子どもの毛玉だらけの靴下で試してみたら見違えるほどキレイになり感動。しかし音は大きい。シェーバーの音を大きくした感じ。他の毛玉の服もきれいにしたい。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,毛玉が取れる！,配送も早く、商品も気に入りました！カミソリで毛玉を取っていので、こちらを購入して良かったです。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,,気になってた洋服の毛玉がきれいになりました。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,すぐに届きました,発送の早さに驚きました。凄く助かりました！特にこれからのシーズン、大活躍しそう。以前から買いたかった商品で、とても満足しております。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,すごい取れます！,百均の毛玉取りが壊れたのでレビューのよかったこちらを購入！電池式ではなくコンセントに挿すタイプなので電池入れっぱなしでダメになることもなさそうです。お気に入りのパーカーを取ってみたらすごくキレイになりました！買って損はしない品物でした！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,配送が早い,金曜日のお昼に注文して、土曜朝届きました。早速使ってみました。新品のような状態には戻りませんが、クリーナーを当てた腕と当ててない腕を比べると、だいぶ綺麗になってます。デザインがシンプルで、軽いので女性でも扱いやすいです。クリーナーのお手入れもしやすいと思います。完璧に毛玉が取れるわけではないので、それを承知の上購入するならおすすめです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,これはすごい,この時期必須アイテムです。今までどうにもならない毛玉だらけのニットや冬物アウターも、これを使うと新品みたいに綺麗になります！！そしてストレス解消になります笑電池では無いので、いつまでもパワフルに使えます。お手入れも簡単です。ただ、気をつけて使わないと布地を削っちゃって穴が空きます、、、何着かやらかしました。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,,今まで２０年くらい前に買ったやつを使っててまだ壊れてないけど口コミが良いので思い切って買ってみました。まず電池を変えなくていいのがいいですね。あと毛玉取るパワーもバッチリです。ただ練習でもう着ないニットで試してみたら穴が空いたのでお気に入りのニットは慎重にやってます。綺麗にとれます！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,いいです！,お気に入りなんだけど、素材によって出来やすい細かい毛玉によって、着ることをためらっていた洋服達が見事に復活しました！これがあれば、毛玉は怖くない！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,すごい！,口コミ通りよくとれます！今まで使っていたものは電池でパワー不足でしたがこちらは電気なので長い時間使っても衰えないのがいいです。買って良かったです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,いい！,安物、100円の物などを使ってましたがﾓﾁﾛﾝパワーが全然違う。電池でなくコンセントなのもありがたい。買ってよかったです
d5b259a84008c1dd213bcbf24bc7e19e,5.00,噂どうりとてもよいです,交流式でパワーがずっと変わらないのがとても使いやすいです。生地に合わせ、調整できるのもとても良い。買って大正解でした！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,神です。,"もっと早くに出会いたかった(T_T)&#9829;毎年 毛玉だらけになり、処分していた敷きパットが…新品のようにツルツルに(T^T)感動です(T^T)&#9829;今 使っている敷きパットが凄くお気に入りで…今年も さよならをしなければいけないのかと諦めかけていました(T_T)これで、来年も使えます T^T&#9829; 衣類も見違えりました\&#9825;/"
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,レビューが良かったので購入しました。パワーもあり気に入りました。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,とれるー,毛玉めっちゃとれて感動しました！！ただ、薄手の物はある程度距離を離してあてないと破れてしまうので注意が必要です。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,めちゃくちゃ楽しいです。癖になりそう毛玉がジョリジョリとれていきます。靴下の毛玉を無心でとってました。ただ、かなり音大きめですので、夜の使用は避けた方が良いかと思われます。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,今まで電池式をしようしていましたが、壊れたので購入しました。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,,電池式に比べパワーが持続します。やはりというか、刃物ですので使う人のさじ加減なんでしょうが早速洋服に穴を開けてしまいました…。
d5b259a84008c1dd213bcbf24bc7e19e,4.00,初めての毛玉取り機！,今までは剃刀で毛玉をとってましたが痛むのでこちらを初めて購入しました！！機械は軽く簡単に使えます！毛玉とった後の手入れも簡単です！気持ちが良いくらい綺麗に毛玉はとれますが、やはり少し生地が痛むような気がしました。ですが、スムーズに早く毛玉がとれるので上手く調整しながら使用していきます！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,良く取れる！,今まで、毛玉取り機って持ってなかったので初めて使用したのですが、なんでもっと早くに買わな買ったのかと思うほど、パワーもあって良く取れるしニットも本当に綺麗になりますね。今まで毛玉ができて古くなった服は捨ててたのですが、これからはマメにお手入れしよう～おススメ商品です！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,とても良いです！,今まで、電池式のものを使用しておりましたが、すぐ電池が切れてしまいストレスでした。こちらはずっとハイパワーで、良く毛玉がとれてスッキリします！娘のセーターや私のニットも綺麗になり、気持ち良いです^_^
d5b259a84008c1dd213bcbf24bc7e19e,5.00,2台目です。,2年前に購入して、毎回使うごとに毛玉を捨てて刃をブラッシングして使っていましたが途中からパワーが弱くなってきて、でも元々パワーがあったので騙し騙し使っていました（笑）でもある時主人が使ってて、たまに止まってしまったらしく修理すると言って分解してしまいそのまま使えなくなってしましました。今年は別なのも探してみましたが、お値段がお安いのにパワーがずっと持続するのでやっぱりこちらを購入しました。使いやすいしやっぱり買ってよかったです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,ちょっと期待しすぎた感はありますが（笑）そろそろ引退かなと思ってた服たちが蘇ったので、満足しています。少しモーターの臭いが気になりました。長時間やらない方が良いのかな。
d5b259a84008c1dd213bcbf24bc7e19e,1.00,,商品は期待できそうですが、袋を開けたところ箱は破けていて説明書は折れ曲がって入っていました。とても残念でした。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,すごく良いです,使いやすくてすごく良いです！すいすい毛玉がとれます！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,大満足,注文した次の日に早速届きました！毛玉がみるみる取れて気持ちが良かった！もっと早く購入すれば良かったと思える商品です！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,凄くよく取れて最高です！是非買って使ってほしいアイテムです！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,よく取れます,今まで100円ショップで買った毛玉取りを使っていたので比べ物になりませんが、よく取れます。音はけっこうしますが、毛玉が取れるなら私はその点は我慢できます。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,友人に貸したらえらく気に入って頼まれました。自分で使っててもそうですけど、使い始めると毛玉を探して歩き回る変な人になってるそうです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,本当に取れる,友達のオススメで、買って試したところ、本当に気持ちよく取れました。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,使いやすいです。,服の上を軽く滑らすだけで簡単に毛玉が取れて、びっくりしています。捨てようと思っていたズボンが、この毛玉取り器のおかげで新品のように生まれ変わりました。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,とてもスムーズにキレイに毛玉が取れます。あと、びっくりするくらい軽くて使いやすいです
d5b259a84008c1dd213bcbf24bc7e19e,5.00,,きれいに取れました！やみつきになりそうです（笑）
d5b259a84008c1dd213bcbf24bc7e19e,5.00,母に頼まれ。,自分が量販店で購入し、使い勝手がよかったので母に薦めました。最初は高い買い物と躊躇しましたが、電池式の交換の手間＆稼働時間の短さから考えれば、絶対お得です。お手入れも簡単だし、ハイパワー過ぎて薄い靴下等は穴が開きそう(^^;その点だけ要注意です(笑)
d5b259a84008c1dd213bcbf24bc7e19e,5.00,パワフル,長い間電池式を使ってきましたが、やっぱりパワーが違います。調子に乗ってゴリゴリやると穴があくので注意！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,以前から…,気になり、ずっと買おうか悩んでいました。冬になる前には…と思い、今回購入しました！早速、セーターに使用し、毛玉は綺麗にとれました！購入して良かったです！
d5b259a84008c1dd213bcbf24bc7e19e,5.00,大満足!!,めっちゃいいです！ソファーの毛玉が気になっていたんですが本当にキレイになりました！音も言うほど気にならず。もっと早く買えば良かったです。
d5b259a84008c1dd213bcbf24bc7e19e,5.00,とても使いやすい！,購入する際、楽天内の他店のレビューの多いお店と迷い、お値段がお安いこちらで購入いたしました。商品はしっかり梱包されていましたし、とても良い商品でした。あっという間に毛玉がとれたので、今まで買っては毛玉ができて捨てるという繰り返しから解放されそうです。ありがとうございます！
